id,city_id,store_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,year,month,day,day_of_week,is_weekend,sales_lag_1,sales_ma_7,city_avg_sales
13474,0,1,140,2024-05-30,0.9,0,0.67,0,1,2024,5,30,3,0,1.1,0.9142857142857144,0.7167070707070706
13475,0,1,140,2024-05-31,1.1,5,0.65,0,1,2024,5,31,4,0,0.9,0.9428571428571428,0.7167070707070706
13476,0,1,140,2024-06-01,1.3,6,0.66,1,1,2024,6,1,5,1,1.1,1.0142857142857145,0.7167070707070706
13477,0,1,140,2024-06-02,1.2,5,0.66,1,1,2024,6,2,6,1,1.3,1.1142857142857143,0.7167070707070706
13478,0,1,140,2024-06-03,0.7,0,0.66,0,1,2024,6,3,0,0,1.2,1.0285714285714287,0.7167070707070706
13479,0,1,140,2024-06-04,0.7,0,0.66,0,1,2024,6,4,1,0,0.7,1.0,0.7167070707070706
13480,0,1,140,2024-06-05,1.1,5,0.65,0,1,2024,6,5,2,0,0.7,1.0,0.7167070707070706
13481,0,1,140,2024-06-06,0.6,13,0.66,0,1,2024,6,6,3,0,1.1,0.9571428571428572,0.7167070707070706
13482,0,1,140,2024-06-07,0.5,0,0.64,0,1,2024,6,7,4,0,0.6,0.8714285714285713,0.7167070707070706
13483,0,1,140,2024-06-08,1.1,0,0.65,1,1,2024,6,8,5,1,0.5,0.8428571428571429,0.7167070707070706
13484,0,1,140,2024-06-09,1.2,0,0.63,1,1,2024,6,9,6,1,1.1,0.8428571428571429,0.7167070707070706
13485,0,1,140,2024-06-10,1.6,6,0.66,1,1,2024,6,10,0,0,1.2,0.9714285714285715,0.7167070707070706
13486,0,1,140,2024-06-11,0.6,0,0.66,0,1,2024,6,11,1,0,1.6,0.9571428571428572,0.7167070707070706
13487,0,1,140,2024-06-12,1.0,0,0.65,0,1,2024,6,12,2,0,0.6,0.9428571428571428,0.7167070707070706
13488,0,1,140,2024-06-13,0.9,0,0.65,0,1,2024,6,13,3,0,1.0,0.9857142857142858,0.7167070707070706
13489,0,1,140,2024-06-14,1.2,2,0.78,0,1,2024,6,14,4,0,0.9,1.0857142857142856,0.7167070707070706
13490,0,1,140,2024-06-15,0.9,11,0.78,1,1,2024,6,15,5,1,1.2,1.0571428571428572,0.7167070707070706
13491,0,1,140,2024-06-16,0.5,5,0.75,1,1,2024,6,16,6,1,0.9,0.9571428571428572,0.7167070707070706
13492,0,1,140,2024-06-17,1.3,5,0.77,0,1,2024,6,17,0,0,0.5,0.9142857142857144,0.7167070707070706
13493,0,1,140,2024-06-18,0.5,0,0.78,0,1,2024,6,18,1,0,1.3,0.9000000000000001,0.7167070707070706
13494,0,1,140,2024-06-19,1.0,0,0.77,0,1,2024,6,19,2,0,0.5,0.9000000000000001,0.7167070707070706
13495,0,1,140,2024-06-20,1.0,0,0.78,0,1,2024,6,20,3,0,1.0,0.9142857142857144,0.7167070707070706
13496,0,1,140,2024-06-21,0.8,0,0.78,0,1,2024,6,21,4,0,1.0,0.8571428571428573,0.7167070707070706
13497,0,1,140,2024-06-22,0.8,0,0.76,1,1,2024,6,22,5,1,0.8,0.8428571428571429,0.7167070707070706
13498,0,1,140,2024-06-23,1.1,0,1.0,1,0,2024,6,23,6,1,0.8,0.9285714285714286,0.7167070707070706
13499,0,1,140,2024-06-24,0.8,0,1.0,0,0,2024,6,24,0,0,1.1,0.8571428571428571,0.7167070707070706
13500,0,1,140,2024-06-25,0.9,0,1.0,0,0,2024,6,25,1,0,0.8,0.9142857142857143,0.7167070707070706
8737,0,1,151,2024-04-03,0.6,10,0.93,0,0,2024,4,3,2,0,0.2,0.5428571428571428,0.42330097087378643
8738,0,1,151,2024-04-04,0.6,0,0.93,1,0,2024,4,4,3,0,0.6,0.5285714285714286,0.42330097087378643
8739,0,1,151,2024-04-05,0.4,0,0.93,1,0,2024,4,5,4,0,0.6,0.5142857142857143,0.42330097087378643
8740,0,1,151,2024-04-06,0.7,4,0.93,1,0,2024,4,6,5,1,0.4,0.5285714285714286,0.42330097087378643
8741,0,1,151,2024-04-07,0.6,6,0.93,0,0,2024,4,7,6,1,0.7,0.5,0.42330097087378643
8742,0,1,151,2024-04-08,0.5,2,0.93,0,0,2024,4,8,0,0,0.6,0.5142857142857143,0.42330097087378643
8743,0,1,151,2024-04-09,0.0,16,0.93,0,0,2024,4,9,1,0,0.5,0.4857142857142857,0.42330097087378643
8744,0,1,151,2024-04-10,0.3,0,0.93,0,0,2024,4,10,2,0,0.0,0.4428571428571428,0.42330097087378643
8745,0,1,151,2024-04-11,0.5,0,1.0,0,0,2024,4,11,3,0,0.3,0.42857142857142855,0.42330097087378643
8746,0,1,151,2024-04-12,0.6,5,0.93,0,0,2024,4,12,4,0,0.5,0.45714285714285713,0.42330097087378643
8747,0,1,151,2024-04-13,0.4,0,0.93,1,0,2024,4,13,5,1,0.6,0.41428571428571426,0.42330097087378643
8748,0,1,151,2024-04-14,0.5,11,0.93,1,0,2024,4,14,6,1,0.4,0.39999999999999997,0.42330097087378643
8749,0,1,151,2024-04-15,0.4,4,0.93,0,0,2024,4,15,0,0,0.5,0.3857142857142857,0.42330097087378643
8750,0,1,151,2024-04-16,0.5,8,0.93,0,0,2024,4,16,1,0,0.4,0.45714285714285713,0.42330097087378643
8751,0,1,151,2024-04-17,0.5,9,0.93,0,0,2024,4,17,2,0,0.5,0.4857142857142857,0.42330097087378643
8752,0,1,151,2024-04-18,0.4,9,0.93,0,0,2024,4,18,3,0,0.5,0.4714285714285714,0.42330097087378643
8753,0,1,151,2024-04-19,0.6,0,1.0,0,0,2024,4,19,4,0,0.4,0.4714285714285714,0.42330097087378643
8754,0,1,151,2024-04-20,0.2,0,1.0,1,0,2024,4,20,5,1,0.6,0.4428571428571429,0.42330097087378643
8755,0,1,151,2024-04-21,0.4,0,1.0,1,0,2024,4,21,6,1,0.2,0.42857142857142855,0.42330097087378643
8756,0,1,151,2024-04-22,0.2,0,1.0,0,0,2024,4,22,0,0,0.4,0.4,0.42330097087378643
8757,0,1,151,2024-04-23,0.2,0,1.0,0,0,2024,4,23,1,0,0.2,0.35714285714285715,0.42330097087378643
8758,0,1,151,2024-04-24,0.5,0,1.0,0,0,2024,4,24,2,0,0.2,0.35714285714285715,0.42330097087378643
8759,0,1,151,2024-04-25,0.3,12,1.0,0,0,2024,4,25,3,0,0.5,0.34285714285714286,0.42330097087378643
8760,0,1,151,2024-04-26,0.5,6,1.0,0,0,2024,4,26,4,0,0.3,0.3285714285714286,0.42330097087378643
8761,0,1,151,2024-04-27,0.4,0,1.0,1,0,2024,4,27,5,1,0.5,0.35714285714285715,0.42330097087378643
8762,0,1,151,2024-04-28,0.4,0,1.0,1,0,2024,4,28,6,1,0.4,0.35714285714285715,0.42330097087378643
8763,0,1,151,2024-04-29,0.4,5,1.0,0,0,2024,4,29,0,0,0.4,0.38571428571428573,0.42330097087378643
8764,0,1,151,2024-04-30,0.5,5,1.0,0,0,2024,4,30,1,0,0.4,0.42857142857142866,0.42330097087378643
8765,0,1,151,2024-05-01,0.2,0,1.0,1,0,2024,5,1,2,0,0.5,0.3857142857142857,0.42330097087378643
8766,0,1,151,2024-05-02,0.3,7,1.0,1,0,2024,5,2,3,0,0.2,0.38571428571428573,0.42330097087378643
8767,0,1,151,2024-05-03,0.4,0,1.0,1,0,2024,5,3,4,0,0.3,0.37142857142857144,0.42330097087378643
8768,0,1,151,2024-05-04,0.2,0,1.0,1,0,2024,5,4,5,1,0.4,0.3428571428571429,0.42330097087378643
8769,0,1,151,2024-05-05,0.0,0,1.0,1,0,2024,5,5,6,1,0.2,0.2857142857142857,0.42330097087378643
8770,0,1,151,2024-05-06,0.2,5,1.0,0,0,2024,5,6,0,0,0.0,0.2571428571428572,0.42330097087378643
8771,0,1,151,2024-05-07,0.3,12,1.0,0,0,2024,5,7,1,0,0.2,0.2285714285714286,0.42330097087378643
8772,0,1,151,2024-05-08,0.2,13,1.0,0,0,2024,5,8,2,0,0.3,0.2285714285714286,0.42330097087378643
8773,0,1,151,2024-05-09,0.2,14,0.92,0,0,2024,5,9,3,0,0.2,0.21428571428571427,0.42330097087378643
8774,0,1,151,2024-05-10,0.3,5,0.92,0,0,2024,5,10,4,0,0.2,0.2,0.42330097087378643
8775,0,1,151,2024-05-11,0.4,11,0.92,1,0,2024,5,11,5,1,0.3,0.2285714285714286,0.42330097087378643
8776,0,1,151,2024-05-12,0.4,5,0.92,1,0,2024,5,12,6,1,0.4,0.2857142857142857,0.42330097087378643
8777,0,1,151,2024-05-13,0.3,0,0.92,0,0,2024,5,13,0,0,0.4,0.3,0.42330097087378643
8778,0,1,151,2024-05-14,0.4,7,0.92,0,0,2024,5,14,1,0,0.3,0.31428571428571433,0.42330097087378643
8779,0,1,151,2024-05-15,0.3,0,0.92,0,0,2024,5,15,2,0,0.4,0.32857142857142857,0.42330097087378643
8780,0,1,151,2024-05-16,0.2,10,0.92,0,0,2024,5,16,3,0,0.3,0.3285714285714286,0.42330097087378643
8781,0,1,151,2024-05-17,0.4,0,0.92,0,0,2024,5,17,4,0,0.2,0.34285714285714286,0.42330097087378643
8782,0,1,151,2024-05-18,0.5,13,0.92,1,0,2024,5,18,5,1,0.4,0.35714285714285715,0.42330097087378643
8783,0,1,151,2024-05-19,0.4,11,0.92,1,0,2024,5,19,6,1,0.5,0.35714285714285715,0.42330097087378643
8784,0,1,151,2024-05-20,0.3,0,0.92,0,0,2024,5,20,0,0,0.4,0.3571428571428572,0.42330097087378643
8785,0,1,151,2024-05-21,0.5,4,0.92,0,0,2024,5,21,1,0,0.3,0.37142857142857144,0.42330097087378643
8786,0,1,151,2024-05-22,0.3,0,0.92,0,0,2024,5,22,2,0,0.5,0.37142857142857144,0.42330097087378643
8787,0,1,151,2024-05-23,0.4,6,0.92,0,0,2024,5,23,3,0,0.3,0.39999999999999997,0.42330097087378643
8788,0,1,151,2024-05-24,0.4,12,0.86,0,1,2024,5,24,4,0,0.4,0.39999999999999997,0.42330097087378643
8789,0,1,151,2024-05-25,0.6,11,0.86,1,1,2024,5,25,5,1,0.4,0.41428571428571426,0.42330097087378643
8790,0,1,151,2024-05-26,0.5,0,0.86,1,1,2024,5,26,6,1,0.6,0.42857142857142855,0.42330097087378643
8791,0,1,151,2024-05-27,0.6,4,0.86,0,1,2024,5,27,0,0,0.5,0.4714285714285715,0.42330097087378643
8792,0,1,151,2024-05-28,0.5,0,0.86,0,1,2024,5,28,1,0,0.6,0.4714285714285714,0.42330097087378643
8793,0,1,151,2024-05-29,0.4,0,0.84,0,1,2024,5,29,2,0,0.5,0.4857142857142857,0.42330097087378643
8794,0,1,151,2024-05-30,0.4,0,0.86,0,1,2024,5,30,3,0,0.4,0.48571428571428577,0.42330097087378643
8795,0,1,151,2024-05-31,0.6,5,0.86,0,1,2024,5,31,4,0,0.4,0.5142857142857143,0.42330097087378643
8796,0,1,151,2024-06-01,0.5,13,0.86,1,1,2024,6,1,5,1,0.6,0.5,0.42330097087378643
8797,0,1,151,2024-06-02,0.8,9,0.86,1,1,2024,6,2,6,1,0.5,0.5428571428571429,0.42330097087378643
8798,0,1,151,2024-06-03,0.5,0,0.85,0,1,2024,6,3,0,0,0.8,0.5285714285714286,0.42330097087378643
8799,0,1,151,2024-06-04,0.5,5,0.85,0,1,2024,6,4,1,0,0.5,0.5285714285714286,0.42330097087378643
8800,0,1,151,2024-06-05,0.4,6,0.86,0,1,2024,6,5,2,0,0.5,0.5285714285714286,0.42330097087378643
8801,0,1,151,2024-06-06,0.5,6,1.0,0,0,2024,6,6,3,0,0.4,0.5428571428571429,0.42330097087378643
8802,0,1,151,2024-06-07,0.2,0,0.92,0,0,2024,6,7,4,0,0.5,0.48571428571428577,0.42330097087378643
8803,0,1,151,2024-06-08,0.6,5,0.92,1,0,2024,6,8,5,1,0.2,0.5,0.42330097087378643
8804,0,1,151,2024-06-09,0.6,12,0.92,1,0,2024,6,9,6,1,0.6,0.4714285714285715,0.42330097087378643
8805,0,1,151,2024-06-10,0.6,0,0.92,1,0,2024,6,10,0,0,0.6,0.4857142857142857,0.42330097087378643
8806,0,1,151,2024-06-11,0.4,6,0.92,0,0,2024,6,11,1,0,0.6,0.4714285714285715,0.42330097087378643
8807,0,1,151,2024-06-12,0.4,5,0.92,0,0,2024,6,12,2,0,0.4,0.4714285714285714,0.42330097087378643
8808,0,1,151,2024-06-13,0.3,2,1.0,0,0,2024,6,13,3,0,0.4,0.4428571428571429,0.42330097087378643
8809,0,1,151,2024-06-14,0.2,0,0.92,0,0,2024,6,14,4,0,0.3,0.44285714285714295,0.42330097087378643
8810,0,1,151,2024-06-15,0.6,12,0.92,1,0,2024,6,15,5,1,0.2,0.4428571428571429,0.42330097087378643
8811,0,1,151,2024-06-16,0.5,6,0.92,1,0,2024,6,16,6,1,0.6,0.42857142857142855,0.42330097087378643
8812,0,1,151,2024-06-17,0.3,5,0.92,0,0,2024,6,17,0,0,0.5,0.3857142857142858,0.42330097087378643
8813,0,1,151,2024-06-18,0.3,6,0.9,0,0,2024,6,18,1,0,0.3,0.37142857142857144,0.42330097087378643
8814,0,1,151,2024-06-19,0.4,5,0.92,0,0,2024,6,19,2,0,0.3,0.37142857142857144,0.42330097087378643
8815,0,1,151,2024-06-20,0.3,10,0.92,0,0,2024,6,20,3,0,0.4,0.3714285714285715,0.42330097087378643
8816,0,1,151,2024-06-21,0.3,4,1.0,0,0,2024,6,21,4,0,0.3,0.38571428571428573,0.42330097087378643
8817,0,1,151,2024-06-22,0.6,5,1.0,1,0,2024,6,22,5,1,0.3,0.38571428571428573,0.42330097087378643
8818,0,1,151,2024-06-23,0.6,6,1.0,1,0,2024,6,23,6,1,0.6,0.39999999999999997,0.42330097087378643
8819,0,1,151,2024-06-24,0.3,12,0.98,0,0,2024,6,24,0,0,0.6,0.4,0.42330097087378643
8820,0,1,151,2024-06-25,0.4,10,1.0,0,0,2024,6,25,1,0,0.3,0.41428571428571426,0.42330097087378643
16567,0,1,166,2024-04-03,1.3,0,1.0,0,0,2024,4,3,2,0,2.0,1.5999999999999999,1.5803454545454547
16568,0,1,166,2024-04-04,1.8,0,1.0,1,0,2024,4,4,3,0,1.3,1.657142857142857,1.5803454545454547
16569,0,1,166,2024-04-05,1.1,10,1.0,1,0,2024,4,5,4,0,1.8,1.5857142857142856,1.5803454545454547
16570,0,1,166,2024-04-06,1.6,0,1.0,1,0,2024,4,6,5,1,1.1,1.5714285714285714,1.5803454545454547
16571,0,1,166,2024-04-07,2.3,0,1.0,0,0,2024,4,7,6,1,1.6,1.7,1.5803454545454547
16572,0,1,166,2024-04-08,1.5,7,1.0,0,0,2024,4,8,0,0,2.3,1.657142857142857,1.5803454545454547
16573,0,1,166,2024-04-09,1.7,6,1.0,0,0,2024,4,9,1,0,1.5,1.614285714285714,1.5803454545454547
16574,0,1,166,2024-04-10,1.4,10,1.0,0,0,2024,4,10,2,0,1.7,1.6285714285714286,1.5803454545454547
16575,0,1,166,2024-04-11,1.5,0,1.0,0,0,2024,4,11,3,0,1.4,1.5857142857142856,1.5803454545454547
16576,0,1,166,2024-04-12,2.9,0,1.0,0,0,2024,4,12,4,0,1.5,1.842857142857143,1.5803454545454547
16577,0,1,166,2024-04-13,1.8,0,1.0,1,0,2024,4,13,5,1,2.9,1.8714285714285717,1.5803454545454547
16578,0,1,166,2024-04-14,2.3,6,1.0,1,0,2024,4,14,6,1,1.8,1.8714285714285714,1.5803454545454547
16579,0,1,166,2024-04-15,2.1,3,1.0,0,0,2024,4,15,0,0,2.3,1.957142857142857,1.5803454545454547
16580,0,1,166,2024-04-16,2.5,0,1.0,0,0,2024,4,16,1,0,2.1,2.0714285714285716,1.5803454545454547
16581,0,1,166,2024-04-17,2.7,6,1.0,0,0,2024,4,17,2,0,2.5,2.257142857142857,1.5803454545454547
16582,0,1,166,2024-04-18,1.5,3,1.0,0,0,2024,4,18,3,0,2.7,2.257142857142857,1.5803454545454547
16583,0,1,166,2024-04-19,5.3,0,1.0,0,0,2024,4,19,4,0,1.5,2.6,1.5803454545454547
16584,0,1,166,2024-04-20,1.1,12,1.0,1,0,2024,4,20,5,1,5.3,2.5,1.5803454545454547
16585,0,1,166,2024-04-21,2.3,4,1.0,1,0,2024,4,21,6,1,1.1,2.5,1.5803454545454547
16586,0,1,166,2024-04-22,2.4,1,1.0,0,0,2024,4,22,0,0,2.3,2.542857142857143,1.5803454545454547
16587,0,1,166,2024-04-23,2.3,10,1.0,0,0,2024,4,23,1,0,2.4,2.5142857142857147,1.5803454545454547
16588,0,1,166,2024-04-24,0.1,16,1.0,0,0,2024,4,24,2,0,2.3,2.142857142857143,1.5803454545454547
16589,0,1,166,2024-04-25,3.0,0,1.0,0,0,2024,4,25,3,0,0.1,2.357142857142857,1.5803454545454547
16590,0,1,166,2024-04-26,3.2,0,1.0,0,0,2024,4,26,4,0,3.0,2.0571428571428574,1.5803454545454547
16591,0,1,166,2024-04-27,3.1,0,1.0,1,0,2024,4,27,5,1,3.2,2.3428571428571425,1.5803454545454547
16592,0,1,166,2024-04-28,2.9,0,1.0,1,0,2024,4,28,6,1,3.1,2.4285714285714284,1.5803454545454547
16593,0,1,166,2024-04-29,2.4,0,1.0,0,0,2024,4,29,0,0,2.9,2.4285714285714284,1.5803454545454547
16594,0,1,166,2024-04-30,1.9,0,1.0,0,0,2024,4,30,1,0,2.4,2.3714285714285714,1.5803454545454547
16595,0,1,166,2024-05-01,3.2,0,1.0,1,0,2024,5,1,2,0,1.9,2.814285714285714,1.5803454545454547
16596,0,1,166,2024-05-02,1.0,0,1.0,1,0,2024,5,2,3,0,3.2,2.5285714285714285,1.5803454545454547
16597,0,1,166,2024-05-03,1.8,0,1.0,1,0,2024,5,3,4,0,1.0,2.3285714285714287,1.5803454545454547
16598,0,1,166,2024-05-04,3.0,0,1.0,1,0,2024,5,4,5,1,1.8,2.314285714285714,1.5803454545454547
16599,0,1,166,2024-05-05,4.2,0,1.0,1,0,2024,5,5,6,1,3.0,2.5,1.5803454545454547
16600,0,1,166,2024-05-06,2.5,3,1.0,0,0,2024,5,6,0,0,4.2,2.5142857142857147,1.5803454545454547
16601,0,1,166,2024-05-07,2.9,0,1.0,0,0,2024,5,7,1,0,2.5,2.6571428571428575,1.5803454545454547
16602,0,1,166,2024-05-08,1.4,13,1.0,0,0,2024,5,8,2,0,2.9,2.4,1.5803454545454547
16603,0,1,166,2024-05-09,1.8,6,1.0,0,0,2024,5,9,3,0,1.4,2.5142857142857147,1.5803454545454547
16604,0,1,166,2024-05-10,2.3,0,1.0,0,0,2024,5,10,4,0,1.8,2.585714285714286,1.5803454545454547
16605,0,1,166,2024-05-11,3.6,0,1.0,1,0,2024,5,11,5,1,2.3,2.6714285714285713,1.5803454545454547
16606,0,1,166,2024-05-12,3.5,2,1.0,1,0,2024,5,12,6,1,3.6,2.5714285714285716,1.5803454545454547
16607,0,1,166,2024-05-13,2.5,3,1.0,0,0,2024,5,13,0,0,3.5,2.5714285714285716,1.5803454545454547
16608,0,1,166,2024-05-14,1.8,5,1.0,0,0,2024,5,14,1,0,2.5,2.414285714285714,1.5803454545454547
16609,0,1,166,2024-05-15,2.0,0,1.0,0,0,2024,5,15,2,0,1.8,2.5,1.5803454545454547
16610,0,1,166,2024-05-16,2.4,2,1.0,0,0,2024,5,16,3,0,2.0,2.585714285714286,1.5803454545454547
16611,0,1,166,2024-05-17,2.6,0,1.0,0,0,2024,5,17,4,0,2.4,2.6285714285714286,1.5803454545454547
16612,0,1,166,2024-05-18,3.2,0,1.0,1,0,2024,5,18,5,1,2.6,2.5714285714285716,1.5803454545454547
16613,0,1,166,2024-05-19,3.1,0,1.0,1,0,2024,5,19,6,1,3.2,2.5142857142857147,1.5803454545454547
16614,0,1,166,2024-05-20,2.3,4,1.0,0,0,2024,5,20,0,0,3.1,2.4857142857142853,1.5803454545454547
16615,0,1,166,2024-05-21,1.9,0,1.0,0,0,2024,5,21,1,0,2.3,2.5,1.5803454545454547
16616,0,1,166,2024-05-22,2.5,0,1.0,0,0,2024,5,22,2,0,1.9,2.5714285714285716,1.5803454545454547
16617,0,1,166,2024-05-23,1.8,0,1.0,0,0,2024,5,23,3,0,2.5,2.485714285714286,1.5803454545454547
16618,0,1,166,2024-05-24,3.0,0,1.0,0,0,2024,5,24,4,0,1.8,2.5428571428571423,1.5803454545454547
16619,0,1,166,2024-05-25,3.1,0,1.0,1,0,2024,5,25,5,1,3.0,2.5285714285714285,1.5803454545454547
16620,0,1,166,2024-05-26,3.8,0,1.0,1,0,2024,5,26,6,1,3.1,2.6285714285714286,1.5803454545454547
16621,0,1,166,2024-05-27,2.5,0,1.0,0,0,2024,5,27,0,0,3.8,2.657142857142857,1.5803454545454547
16622,0,1,166,2024-05-28,2.5,2,1.0,0,0,2024,5,28,1,0,2.5,2.742857142857143,1.5803454545454547
16623,0,1,166,2024-05-29,1.1,0,1.0,0,0,2024,5,29,2,0,2.5,2.542857142857143,1.5803454545454547
16624,0,1,166,2024-05-30,2.1,0,1.0,0,0,2024,5,30,3,0,1.1,2.585714285714286,1.5803454545454547
16625,0,1,166,2024-05-31,2.7,0,1.0,0,0,2024,5,31,4,0,2.1,2.542857142857143,1.5803454545454547
16626,0,1,166,2024-06-01,4.2,11,1.0,1,0,2024,6,1,5,1,2.7,2.6999999999999997,1.5803454545454547
16627,0,1,166,2024-06-02,5.0,9,1.0,1,0,2024,6,2,6,1,4.2,2.8714285714285714,1.5803454545454547
16628,0,1,166,2024-06-03,2.8,9,1.0,0,0,2024,6,3,0,0,5.0,2.914285714285714,1.5803454545454547
16629,0,1,166,2024-06-04,2.1,12,1.0,0,0,2024,6,4,1,0,2.8,2.857142857142857,1.5803454545454547
16630,0,1,166,2024-06-05,4.9,5,1.0,0,0,2024,6,5,2,0,2.1,3.3999999999999995,1.5803454545454547
16631,0,1,166,2024-06-06,3.9,10,1.0,0,0,2024,6,6,3,0,4.9,3.6571428571428575,1.5803454545454547
16632,0,1,166,2024-06-07,4.6,7,1.0,0,0,2024,6,7,4,0,3.9,3.9285714285714284,1.5803454545454547
16633,0,1,166,2024-06-08,4.6,10,1.0,1,0,2024,6,8,5,1,4.6,3.9857142857142853,1.5803454545454547
16634,0,1,166,2024-06-09,5.6,5,1.0,1,0,2024,6,9,6,1,4.6,4.071428571428571,1.5803454545454547
16635,0,1,166,2024-06-10,2.0,0,1.0,1,0,2024,6,10,0,0,5.6,3.9571428571428577,1.5803454545454547
16636,0,1,166,2024-06-11,4.6,0,1.0,0,0,2024,6,11,1,0,2.0,4.314285714285714,1.5803454545454547
16637,0,1,166,2024-06-12,4.1,0,1.0,0,0,2024,6,12,2,0,4.6,4.2,1.5803454545454547
16638,0,1,166,2024-06-13,5.0,0,1.0,0,0,2024,6,13,3,0,4.1,4.357142857142857,1.5803454545454547
16639,0,1,166,2024-06-14,2.48,0,1.0,0,0,2024,6,14,4,0,5.0,4.054285714285713,1.5803454545454547
16640,0,1,166,2024-06-15,5.2,0,1.0,1,0,2024,6,15,5,1,2.48,4.14,1.5803454545454547
16641,0,1,166,2024-06-16,6.1,0,1.0,1,0,2024,6,16,6,1,5.2,4.211428571428571,1.5803454545454547
16642,0,1,166,2024-06-17,3.2,0,1.0,0,0,2024,6,17,0,0,6.1,4.382857142857143,1.5803454545454547
16643,0,1,166,2024-06-18,3.3,2,1.0,0,0,2024,6,18,1,0,3.2,4.197142857142857,1.5803454545454547
16644,0,1,166,2024-06-19,2.8,6,1.0,0,0,2024,6,19,2,0,3.3,4.011428571428572,1.5803454545454547
16645,0,1,166,2024-06-20,2.7,0,1.0,0,0,2024,6,20,3,0,2.8,3.6828571428571424,1.5803454545454547
16646,0,1,166,2024-06-21,3.3,0,1.0,0,0,2024,6,21,4,0,2.7,3.8000000000000003,1.5803454545454547
16647,0,1,166,2024-06-22,3.3,0,1.0,1,0,2024,6,22,5,1,3.3,3.528571428571428,1.5803454545454547
16648,0,1,166,2024-06-23,4.0,5,1.0,1,0,2024,6,23,6,1,3.3,3.2285714285714286,1.5803454545454547
16649,0,1,166,2024-06-24,2.2,4,1.0,0,0,2024,6,24,0,0,4.0,3.085714285714286,1.5803454545454547
16650,0,1,166,2024-06-25,4.0,0,1.0,0,0,2024,6,25,1,0,2.2,3.185714285714286,1.5803454545454547
13867,0,1,190,2024-04-03,1.0,4,1.0,0,0,2024,4,3,2,0,1.5,1.0571428571428572,1.156
13868,0,1,190,2024-04-04,0.9,0,1.0,1,0,2024,4,4,3,0,1.0,1.0285714285714287,1.156
13869,0,1,190,2024-04-05,1.3,5,1.0,1,0,2024,4,5,4,0,0.9,1.1142857142857143,1.156
13870,0,1,190,2024-04-06,1.9,5,1.0,1,0,2024,4,6,5,1,1.3,1.1428571428571428,1.156
13871,0,1,190,2024-04-07,1.4,6,1.0,0,0,2024,4,7,6,1,1.9,1.2428571428571427,1.156
13872,0,1,190,2024-04-08,1.2,6,1.0,0,0,2024,4,8,0,0,1.4,1.3142857142857145,1.156
13873,0,1,190,2024-04-09,1.7,0,1.0,0,0,2024,4,9,1,0,1.2,1.342857142857143,1.156
13874,0,1,190,2024-04-10,1.9,0,1.0,0,0,2024,4,10,2,0,1.7,1.4714285714285715,1.156
13875,0,1,190,2024-04-11,1.6,6,1.0,0,0,2024,4,11,3,0,1.9,1.5714285714285714,1.156
13876,0,1,190,2024-04-12,1.4,7,1.0,0,0,2024,4,12,4,0,1.6,1.5857142857142856,1.156
13877,0,1,190,2024-04-13,1.8,8,1.0,1,0,2024,4,13,5,1,1.4,1.5714285714285712,1.156
13878,0,1,190,2024-04-14,1.3,8,1.0,1,0,2024,4,14,6,1,1.8,1.5571428571428572,1.156
13879,0,1,190,2024-04-15,1.8,0,1.0,0,0,2024,4,15,0,0,1.3,1.6428571428571428,1.156
13880,0,1,190,2024-04-16,1.4,1,1.0,0,0,2024,4,16,1,0,1.8,1.5999999999999999,1.156
13881,0,1,190,2024-04-17,2.9,4,1.0,0,0,2024,4,17,2,0,1.4,1.7428571428571427,1.156
13882,0,1,190,2024-04-18,1.1,0,1.0,0,0,2024,4,18,3,0,2.9,1.6714285714285713,1.156
13883,0,1,190,2024-04-19,2.0,0,1.0,0,0,2024,4,19,4,0,1.1,1.757142857142857,1.156
13884,0,1,190,2024-04-20,1.7,0,1.0,1,0,2024,4,20,5,1,2.0,1.742857142857143,1.156
13885,0,1,190,2024-04-21,2.0,0,1.0,1,0,2024,4,21,6,1,1.7,1.842857142857143,1.156
13886,0,1,190,2024-04-22,0.7,0,1.0,0,0,2024,4,22,0,0,2.0,1.6857142857142855,1.156
13887,0,1,190,2024-04-23,2.5,0,1.0,0,0,2024,4,23,1,0,0.7,1.842857142857143,1.156
13888,0,1,190,2024-04-24,1.1,0,1.0,0,0,2024,4,24,2,0,2.5,1.5857142857142856,1.156
13889,0,1,190,2024-04-25,1.4,0,1.0,0,0,2024,4,25,3,0,1.1,1.6285714285714286,1.156
13890,0,1,190,2024-04-26,1.5,0,1.0,0,0,2024,4,26,4,0,1.4,1.5571428571428572,1.156
13891,0,1,190,2024-04-27,1.6,0,1.0,1,0,2024,4,27,5,1,1.5,1.5428571428571427,1.156
13892,0,1,190,2024-04-28,1.4,0,1.0,1,0,2024,4,28,6,1,1.6,1.457142857142857,1.156
13893,0,1,190,2024-04-29,1.2,0,1.0,0,0,2024,4,29,0,0,1.4,1.5285714285714285,1.156
13894,0,1,190,2024-04-30,1.6,0,1.0,0,0,2024,4,30,1,0,1.2,1.4000000000000001,1.156
13895,0,1,190,2024-05-01,2.0,1,1.0,1,0,2024,5,1,2,0,1.6,1.5285714285714287,1.156
13896,0,1,190,2024-05-02,1.4,0,1.0,1,0,2024,5,2,3,0,2.0,1.5285714285714285,1.156
